"Higher.taxon","Genus","Species","Individual","Sex","Age","Date","Video","Bout","Insertion.event","Hand.used.to.insert","Handed.in.with..","Position","Fingers","Location","X","HIInsert"
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",13,9,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",13,10,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",13,11,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",13,12,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",14,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",14,2,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",14,3,"right",NA,"Sitting","Index, Middle, Ring","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",15,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",16,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",17,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",18,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",19,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_002 (Cage1)",19,2,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_003 (Cage1)",20,1,"left",NA,"Sitting","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_003 (Cage1)",20,2,"left",NA,"Sitting","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_003 (Cage1)",21,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_003 (Cage1)",22,1,"left",NA,"Sitting","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Fujao_chrysomelas","male","adult","30.12.2019","_003 (Cage1)",22,2,"left",NA,"Sitting","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",1,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",1,2,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,1,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,2,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,3,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,4,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,5,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,6,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,7,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,8,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,9,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,10,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,11,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,12,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,13,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,14,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,15,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,16,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,17,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,18,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,19,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,20,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",2,21,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,1,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,2,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,3,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,4,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,5,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,6,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,7,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,8,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",3,9,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","30.12.2019","_003 (Cage1)",4,1,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",5,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,1,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,2,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,3,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,4,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,5,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,6,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,7,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,8,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,9,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,10,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,11,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,12,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,13,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,14,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",6,15,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,1,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,2,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,3,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,4,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,5,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,6,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,7,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Demi_chrysomelas","female","adult","02.02.2020","_0166",7,8,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,1,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,2,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,3,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,4,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,5,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,6,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,7,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",1,8,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",2,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",3,1,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",4,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",5,1,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",6,1,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",6,2,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",6,3,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",6,4,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",7,1,"left",NA,"Suspended","Fingers","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",8,1,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",8,2,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",8,3,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",9,1,"right",NA,"Suspended","Fingers","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",10,1,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",11,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",11,2,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",12,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",12,2,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",12,3,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",12,4,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",12,5,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",13,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",14,1,"right",NA,"Suspended",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",15,1,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Marley_chrysomelas","male","adult","30.12.2019","_017",15,2,"left",NA,"Suspended",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",1,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",2,1,"left",NA,"Sitting","Index, Middle, Ring","Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",3,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",3,2,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",3,3,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",3,4,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",3,5,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",4,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",4,2,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",4,3,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_018",4,4,"right",NA,"Sitting","Index, Middle, Ring","Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",5,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",5,2,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",6,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",7,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,1,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,2,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,3,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,4,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,5,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,6,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",8,7,"right",NA,"Sitting",NA,"Sao Paulo","",1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",9,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",9,2,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",9,3,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",10,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",10,2,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",11,1,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",11,2,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",11,3,"left",NA,"Sitting",NA,"Sao Paulo","",-1
"Cebidae","Leontopithecus","chrysomelas","Alessandra_chrysomelas","female","adult","30.12.2019","_019",11,4,"left",NA,"Sitting",NA,"Sao Paulo","",-1
